week,day_id,day,Activity Level,Acceleration
1,1,Friday,activity_794,1
1,1,Friday,activity_795,163
1,1,Friday,activity_796,106
1,1,Friday,activity_797,238
1,1,Friday,activity_798,509
1,1,Friday,activity_799,561
1,1,Friday,activity_800,263
1,1,Friday,activity_801,85
1,1,Friday,activity_802,53
1,1,Friday,activity_803,1
1,1,Friday,activity_804,1
1,1,Friday,activity_805,1
1,1,Friday,activity_806,393
1,1,Friday,activity_807,779
1,1,Friday,activity_808,1
1,1,Friday,activity_809,1
1,1,Friday,activity_810,150
1,1,Friday,activity_811,22
1,1,Friday,activity_812,43
1,1,Friday,activity_813,43
1,1,Friday,activity_814,1
1,1,Friday,activity_815,11
1,1,Friday,activity_816,1
1,1,Friday,activity_817,1
1,1,Friday,activity_818,200
1,1,Friday,activity_819,1
1,1,Friday,activity_820,11
1,1,Friday,activity_821,1
1,1,Friday,activity_822,1
1,1,Friday,activity_823,1
1,1,Friday,activity_824,1
1,1,Friday,activity_825,1
1,1,Friday,activity_826,1
1,1,Friday,activity_827,1
1,1,Friday,activity_828,914
1,1,Friday,activity_829,263
1,1,Friday,activity_830,43
1,1,Friday,activity_831,226
1,1,Friday,activity_832,95
1,1,Friday,activity_833,43
1,1,Friday,activity_834,1
1,1,Friday,activity_835,1
1,1,Friday,activity_836,251
1,1,Friday,activity_837,349
1,1,Friday,activity_838,43
1,1,Friday,activity_839,251
1,1,Friday,activity_840,32
1,1,Friday,activity_841,1
1,1,Friday,activity_842,11
1,1,Friday,activity_843,492
1,1,Friday,activity_844,1
1,1,Friday,activity_845,11
1,1,Friday,activity_846,150
1,1,Friday,activity_847,188
1,1,Friday,activity_848,43
1,1,Friday,activity_849,137
1,1,Friday,activity_850,200
1,1,Friday,activity_851,116
1,1,Friday,activity_852,188
1,1,Friday,activity_853,1
1,1,Friday,activity_854,53
1,1,Friday,activity_855,1
1,1,Friday,activity_856,1
1,1,Friday,activity_857,1
1,1,Friday,activity_858,1
1,1,Friday,activity_859,1
1,1,Friday,activity_860,1
1,1,Friday,activity_861,1
1,1,Friday,activity_862,1
1,1,Friday,activity_863,1
1,1,Friday,activity_864,1
1,1,Friday,activity_865,1
1,1,Friday,activity_866,1
1,1,Friday,activity_867,1
1,1,Friday,activity_868,1
1,1,Friday,activity_869,1
1,1,Friday,activity_870,1
1,1,Friday,activity_871,1
1,1,Friday,activity_872,1
1,1,Friday,activity_873,1
1,1,Friday,activity_874,1
1,1,Friday,activity_875,1
1,1,Friday,activity_876,1
1,1,Friday,activity_877,1
1,1,Friday,activity_878,1
1,1,Friday,activity_879,1
1,1,Friday,activity_880,1
1,1,Friday,activity_881,1
1,1,Friday,activity_882,1
1,1,Friday,activity_883,1
1,1,Friday,activity_884,1
1,1,Friday,activity_885,1
1,1,Friday,activity_886,11
1,1,Friday,activity_887,1
1,1,Friday,activity_888,1
1,1,Friday,activity_889,1
1,1,Friday,activity_890,1
1,1,Friday,activity_891,53
1,1,Friday,activity_892,1
1,1,Friday,activity_893,1
1,1,Friday,activity_894,1
1,1,Friday,activity_895,1
1,1,Friday,activity_896,1
1,1,Friday,activity_897,1
1,1,Friday,activity_898,458
1,1,Friday,activity_899,891
1,1,Friday,activity_900,85
1,1,Friday,activity_901,64
1,1,Friday,activity_902,85
1,1,Friday,activity_903,1
1,1,Friday,activity_904,1
1,1,Friday,activity_905,11
1,1,Friday,activity_906,1
1,1,Friday,activity_907,599
1,1,Friday,activity_908,1140
1,1,Friday,activity_909,408
1,1,Friday,activity_910,43
1,1,Friday,activity_911,379
1,1,Friday,activity_912,263
1,1,Friday,activity_913,150
1,1,Friday,activity_914,64
1,1,Friday,activity_915,1
1,1,Friday,activity_916,43
1,1,Friday,activity_917,305
1,1,Friday,activity_918,213
1,1,Friday,activity_919,43
1,1,Friday,activity_920,53
1,1,Friday,activity_921,1
1,1,Friday,activity_922,1
1,1,Friday,activity_923,1
1,1,Friday,activity_924,1
1,1,Friday,activity_925,1
1,1,Friday,activity_926,150
1,1,Friday,activity_927,64
1,1,Friday,activity_928,238
1,1,Friday,activity_929,364
1,1,Friday,activity_930,188
1,1,Friday,activity_931,238
1,1,Friday,activity_932,188
1,1,Friday,activity_933,116
1,1,Friday,activity_934,1
1,1,Friday,activity_935,1
1,1,Friday,activity_936,1
1,1,Friday,activity_937,335
1,1,Friday,activity_938,891
1,1,Friday,activity_939,1010
1,1,Friday,activity_940,492
1,1,Friday,activity_941,43
1,1,Friday,activity_942,53
1,1,Friday,activity_943,458
1,1,Friday,activity_944,74
1,1,Friday,activity_945,251
1,1,Friday,activity_946,238
1,1,Friday,activity_947,53
1,1,Friday,activity_948,393
1,1,Friday,activity_949,335
1,1,Friday,activity_950,305
1,1,Friday,activity_951,675
1,1,Friday,activity_952,891
1,1,Friday,activity_953,175
1,1,Friday,activity_954,442
1,1,Friday,activity_955,364
1,1,Friday,activity_956,891
1,1,Friday,activity_957,738
1,1,Friday,activity_958,349
1,1,Friday,activity_959,291
1,1,Friday,activity_960,821
1,1,Friday,activity_961,458
1,1,Friday,activity_962,64
1,1,Friday,activity_963,32
1,1,Friday,activity_964,32
1,1,Friday,activity_965,106
1,1,Friday,activity_966,53
1,1,Friday,activity_967,85
1,1,Friday,activity_968,163
1,1,Friday,activity_969,175
1,1,Friday,activity_970,1
1,1,Friday,activity_971,1
1,1,Friday,activity_972,175
1,1,Friday,activity_973,408
1,1,Friday,activity_974,656
1,1,Friday,activity_975,64
1,1,Friday,activity_976,379
1,1,Friday,activity_977,845
1,1,Friday,activity_978,425
1,1,Friday,activity_979,1401
1,1,Friday,activity_980,580
1,1,Friday,activity_981,717
1,1,Friday,activity_982,637
1,1,Friday,activity_983,188
1,1,Friday,activity_984,349
1,1,Friday,activity_985,599
1,1,Friday,activity_986,1
1,1,Friday,activity_987,95
1,1,Friday,activity_988,74
1,1,Friday,activity_989,53
1,1,Friday,activity_990,1
1,1,Friday,activity_991,137
1,1,Friday,activity_992,163
1,1,Friday,activity_993,276
1,1,Friday,activity_994,845
1,1,Friday,activity_995,64
1,1,Friday,activity_996,1
1,1,Friday,activity_997,22
1,1,Friday,activity_998,821
1,1,Friday,activity_999,64
1,1,Friday,activity_1000,163
1,1,Friday,activity_1001,127
1,1,Friday,activity_1002,251
1,1,Friday,activity_1003,32
1,1,Friday,activity_1004,175
1,1,Friday,activity_1005,11
1,1,Friday,activity_1006,85
1,1,Friday,activity_1007,1
1,1,Friday,activity_1008,1
1,1,Friday,activity_1009,1
1,1,Friday,activity_1010,1
1,1,Friday,activity_1011,276
1,1,Friday,activity_1012,1
1,1,Friday,activity_1013,1
1,1,Friday,activity_1014,1
1,1,Friday,activity_1015,226
1,1,Friday,activity_1016,1
1,1,Friday,activity_1017,188
1,1,Friday,activity_1018,1
1,1,Friday,activity_1019,32
1,1,Friday,activity_1020,95
1,1,Friday,activity_1021,1
1,1,Friday,activity_1022,32
1,1,Friday,activity_1023,43
1,1,Friday,activity_1024,1
1,1,Friday,activity_1025,1
1,1,Friday,activity_1026,85
1,1,Friday,activity_1027,1
1,1,Friday,activity_1028,1
1,1,Friday,activity_1029,1
1,1,Friday,activity_1030,1
1,1,Friday,activity_1031,1
1,1,Friday,activity_1032,1
1,1,Friday,activity_1033,1
1,1,Friday,activity_1034,1
1,1,Friday,activity_1035,1
1,1,Friday,activity_1036,1
1,1,Friday,activity_1037,1
1,1,Friday,activity_1038,1
1,1,Friday,activity_1039,1
1,1,Friday,activity_1040,1
1,1,Friday,activity_1041,43
1,1,Friday,activity_1042,1
1,1,Friday,activity_1043,599
1,1,Friday,activity_1044,821
1,1,Friday,activity_1045,188
1,1,Friday,activity_1046,1
1,1,Friday,activity_1047,226
1,1,Friday,activity_1048,263
1,1,Friday,activity_1049,320
1,1,Friday,activity_1050,868
1,1,Friday,activity_1051,656
1,1,Friday,activity_1052,163
1,1,Friday,activity_1053,276
1,1,Friday,activity_1054,137
1,1,Friday,activity_1055,64
1,1,Friday,activity_1056,22
1,1,Friday,activity_1057,43
1,1,Friday,activity_1058,53
1,1,Friday,activity_1059,393
1,1,Friday,activity_1060,1
1,1,Friday,activity_1061,53
1,1,Friday,activity_1062,11
1,1,Friday,activity_1063,22
1,1,Friday,activity_1064,11
1,1,Friday,activity_1065,11
1,1,Friday,activity_1066,1
1,1,Friday,activity_1067,116
1,1,Friday,activity_1068,1195
1,1,Friday,activity_1069,475
1,1,Friday,activity_1070,305
1,1,Friday,activity_1071,509
1,1,Friday,activity_1072,320
1,1,Friday,activity_1073,263
1,1,Friday,activity_1074,32
1,1,Friday,activity_1075,1
1,1,Friday,activity_1076,11
1,1,Friday,activity_1077,1
1,1,Friday,activity_1078,64
1,1,Friday,activity_1079,106
1,1,Friday,activity_1080,64
1,1,Friday,activity_1081,53
1,1,Friday,activity_1082,637
1,1,Friday,activity_1083,442
1,1,Friday,activity_1084,408
1,1,Friday,activity_1085,1
1,1,Friday,activity_1086,1
1,1,Friday,activity_1087,32
1,1,Friday,activity_1088,1
1,1,Friday,activity_1089,11
1,1,Friday,activity_1090,1
1,1,Friday,activity_1091,32
1,1,Friday,activity_1092,1
1,1,Friday,activity_1093,408
1,1,Friday,activity_1094,127
1,1,Friday,activity_1095,11
1,1,Friday,activity_1096,188
1,1,Friday,activity_1097,32
1,1,Friday,activity_1098,1
1,1,Friday,activity_1099,64
1,1,Friday,activity_1100,335
1,1,Friday,activity_1101,580
1,1,Friday,activity_1102,1310
1,1,Friday,activity_1103,1222
1,1,Friday,activity_1104,738
1,1,Friday,activity_1105,2259
1,1,Friday,activity_1106,868
1,1,Friday,activity_1107,618
1,1,Friday,activity_1108,656
1,1,Friday,activity_1109,1281
1,1,Friday,activity_1110,1432
1,1,Friday,activity_1111,1113
1,1,Friday,activity_1112,800
1,1,Friday,activity_1113,425
1,1,Friday,activity_1114,937
1,1,Friday,activity_1115,263
1,1,Friday,activity_1116,656
1,1,Friday,activity_1117,696
1,1,Friday,activity_1118,200
1,1,Friday,activity_1119,492
1,1,Friday,activity_1120,779
1,1,Friday,activity_1121,200
1,1,Friday,activity_1122,74
1,1,Friday,activity_1123,163
1,1,Friday,activity_1124,32
1,1,Friday,activity_1125,150
1,1,Friday,activity_1126,11
1,1,Friday,activity_1127,43
1,1,Friday,activity_1128,1
1,1,Friday,activity_1129,32
1,1,Friday,activity_1130,226
1,1,Friday,activity_1131,137
1,1,Friday,activity_1132,263
1,1,Friday,activity_1133,580
1,1,Friday,activity_1134,800
1,1,Friday,activity_1135,845
1,1,Friday,activity_1136,1529
1,1,Friday,activity_1137,542
1,1,Friday,activity_1138,1140
1,1,Friday,activity_1139,251
1,1,Friday,activity_1140,64
1,1,Friday,activity_1141,85
1,1,Friday,activity_1142,263
1,1,Friday,activity_1143,305
1,1,Friday,activity_1144,95
1,1,Friday,activity_1145,1562
1,1,Friday,activity_1146,845
1,1,Friday,activity_1147,475
1,1,Friday,activity_1148,1432
1,1,Friday,activity_1149,509
1,1,Friday,activity_1150,251
1,1,Friday,activity_1151,175
1,1,Friday,activity_1152,492
1,1,Friday,activity_1153,188
1,1,Friday,activity_1154,868
1,1,Friday,activity_1155,779
1,1,Friday,activity_1156,116
1,1,Friday,activity_1157,11
1,1,Friday,activity_1158,53
1,1,Friday,activity_1159,305
1,1,Friday,activity_1160,442
1,1,Friday,activity_1161,960
1,1,Friday,activity_1162,779
1,1,Friday,activity_1163,127
1,1,Friday,activity_1164,200
1,1,Friday,activity_1165,251
1,1,Friday,activity_1166,276
1,1,Friday,activity_1167,22
1,1,Friday,activity_1168,821
1,1,Friday,activity_1169,868
1,1,Friday,activity_1170,637
1,1,Friday,activity_1171,116
1,1,Friday,activity_1172,95
1,1,Friday,activity_1173,226
1,1,Friday,activity_1174,408
1,1,Friday,activity_1175,656
1,1,Friday,activity_1176,175
1,1,Friday,activity_1177,32
1,1,Friday,activity_1178,393
1,1,Friday,activity_1179,379
1,1,Friday,activity_1180,238
1,1,Friday,activity_1181,137
1,1,Friday,activity_1182,213
1,1,Friday,activity_1183,561
1,1,Friday,activity_1184,425
1,1,Friday,activity_1185,320
1,1,Friday,activity_1186,263
1,1,Friday,activity_1187,335
1,1,Friday,activity_1188,238
1,1,Friday,activity_1189,717
1,1,Friday,activity_1190,127
1,1,Friday,activity_1191,263
1,1,Friday,activity_1192,32
1,1,Friday,activity_1193,251
1,1,Friday,activity_1194,526
1,1,Friday,activity_1195,914
1,1,Friday,activity_1196,200
1,1,Friday,activity_1197,1369
1,1,Friday,activity_1198,542
1,1,Friday,activity_1199,717
1,1,Friday,activity_1200,1222
1,1,Friday,activity_1201,1629
1,1,Friday,activity_1202,542
1,1,Friday,activity_1203,580
1,1,Friday,activity_1204,868
1,1,Friday,activity_1205,1113
1,1,Friday,activity_1206,891
1,1,Friday,activity_1207,43
1,1,Friday,activity_1208,561
1,1,Friday,activity_1209,891
1,1,Friday,activity_1210,891
1,1,Friday,activity_1211,251
1,1,Friday,activity_1212,891
1,1,Friday,activity_1213,2215
1,1,Friday,activity_1214,3300
1,1,Friday,activity_1215,2349
1,1,Friday,activity_1216,2087
1,1,Friday,activity_1217,618
1,1,Friday,activity_1218,3008
1,1,Friday,activity_1219,2005
1,1,Friday,activity_1220,1086
1,1,Friday,activity_1221,175
1,1,Friday,activity_1222,1736
1,1,Friday,activity_1223,213
1,1,Friday,activity_1224,656
1,1,Friday,activity_1225,1222
1,1,Friday,activity_1226,717
1,1,Friday,activity_1227,251
1,1,Friday,activity_1228,393
1,1,Friday,activity_1229,561
1,1,Friday,activity_1230,1061
1,1,Friday,activity_1231,1401
1,1,Friday,activity_1232,1772
1,1,Friday,activity_1233,2349
1,1,Friday,activity_1234,759
1,1,Friday,activity_1235,2586
1,1,Friday,activity_1236,1810
1,1,Friday,activity_1237,1340
1,1,Friday,activity_1238,1113
1,1,Friday,activity_1239,2844
1,1,Friday,activity_1240,960
1,1,Friday,activity_1241,163
1,1,Friday,activity_1242,1885
1,1,Friday,activity_1243,1629
1,1,Friday,activity_1244,1885
1,1,Friday,activity_1245,845
1,1,Friday,activity_1246,1701
1,1,Friday,activity_1247,2045
1,1,Friday,activity_1248,1010
1,1,Friday,activity_1249,985
1,1,Friday,activity_1250,779
1,1,Friday,activity_1251,1401
1,1,Friday,activity_1252,1596
1,1,Friday,activity_1253,1281
1,1,Friday,activity_1254,1810
1,1,Friday,activity_1255,1035
1,1,Friday,activity_1256,2259
1,1,Friday,activity_1257,43
1,1,Friday,activity_1258,1736
1,1,Friday,activity_1259,717
1,1,Friday,activity_1260,5906
1,1,Friday,activity_1261,5419
1,1,Friday,activity_1262,1281
1,1,Friday,activity_1263,1736
1,1,Friday,activity_1264,1562
1,1,Friday,activity_1265,1168
1,1,Friday,activity_1266,458
1,1,Friday,activity_1267,2303
1,1,Friday,activity_1268,1596
1,1,Friday,activity_1269,1168
1,1,Friday,activity_1270,580
1,1,Friday,activity_1271,188
1,1,Friday,activity_1272,675
1,1,Friday,activity_1273,599
1,1,Friday,activity_1274,526
1,1,Friday,activity_1275,251
1,1,Friday,activity_1276,1281
1,1,Friday,activity_1277,2538
1,1,Friday,activity_1278,4970
1,1,Friday,activity_1279,985
1,1,Friday,activity_1280,276
1,1,Friday,activity_1281,2490
1,1,Friday,activity_1282,1140
1,1,Friday,activity_1283,3952
1,1,Friday,activity_1284,2792
1,1,Friday,activity_1285,1340
1,1,Friday,activity_1286,1281
1,1,Friday,activity_1287,2687
1,1,Friday,activity_1288,1810
1,1,Friday,activity_1289,3549
1,1,Friday,activity_1290,3121
1,1,Friday,activity_1291,2792
1,1,Friday,activity_1292,1885
1,1,Friday,activity_1293,1810
1,1,Friday,activity_1294,1195
1,1,Friday,activity_1295,175
1,1,Friday,activity_1296,64
1,1,Friday,activity_1297,74
1,1,Friday,activity_1298,85
1,1,Friday,activity_1299,637
1,1,Friday,activity_1300,305
1,1,Friday,activity_1301,759
1,1,Friday,activity_1302,1035
1,1,Friday,activity_1303,738
1,1,Friday,activity_1304,442
1,1,Friday,activity_1305,226
1,1,Friday,activity_1306,800
1,1,Friday,activity_1307,542
1,1,Friday,activity_1308,738
1,1,Friday,activity_1309,618
1,1,Friday,activity_1310,1086
1,1,Friday,activity_1311,458
1,1,Friday,activity_1312,458
1,1,Friday,activity_1313,349
1,1,Friday,activity_1314,116
1,1,Friday,activity_1315,11
1,1,Friday,activity_1316,238
1,1,Friday,activity_1317,175
1,1,Friday,activity_1318,116
1,1,Friday,activity_1319,656
1,1,Friday,activity_1320,127
1,1,Friday,activity_1321,116
1,1,Friday,activity_1322,276
1,1,Friday,activity_1323,150
1,1,Friday,activity_1324,276
1,1,Friday,activity_1325,738
1,1,Friday,activity_1326,305
1,1,Friday,activity_1327,599
1,1,Friday,activity_1328,509
1,1,Friday,activity_1329,1
1,1,Friday,activity_1330,116
1,1,Friday,activity_1331,349
1,1,Friday,activity_1332,11
1,1,Friday,activity_1333,364
1,1,Friday,activity_1334,163
1,1,Friday,activity_1335,251
1,1,Friday,activity_1336,263
1,1,Friday,activity_1337,127
1,1,Friday,activity_1338,64
1,1,Friday,activity_1339,127
1,1,Friday,activity_1340,64
1,1,Friday,activity_1341,364
1,1,Friday,activity_1342,226
1,1,Friday,activity_1343,137
1,1,Friday,activity_1344,116
1,1,Friday,activity_1345,74
1,1,Friday,activity_1346,85
1,1,Friday,activity_1347,43
1,1,Friday,activity_1348,1
1,1,Friday,activity_1349,263
1,1,Friday,activity_1350,1222
1,1,Friday,activity_1351,335
1,1,Friday,activity_1352,618
1,1,Friday,activity_1353,22
1,1,Friday,activity_1354,32
1,1,Friday,activity_1355,914
1,1,Friday,activity_1356,226
1,1,Friday,activity_1357,53
1,1,Friday,activity_1358,64
1,1,Friday,activity_1359,599
1,1,Friday,activity_1360,22
1,1,Friday,activity_1361,175
1,1,Friday,activity_1362,53
1,1,Friday,activity_1363,542
1,1,Friday,activity_1364,200
1,1,Friday,activity_1365,335
1,1,Friday,activity_1366,150
1,1,Friday,activity_1367,475
1,1,Friday,activity_1368,116
1,1,Friday,activity_1369,320
1,1,Friday,activity_1370,85
1,1,Friday,activity_1371,305
1,1,Friday,activity_1372,526
1,1,Friday,activity_1373,263
1,1,Friday,activity_1374,618
1,1,Friday,activity_1375,2005
1,1,Friday,activity_1376,150
1,1,Friday,activity_1377,821
1,1,Friday,activity_1378,393
1,1,Friday,activity_1379,1772
1,1,Friday,activity_1380,599
1,1,Friday,activity_1381,1596
1,1,Friday,activity_1382,1035
1,1,Friday,activity_1383,492
1,1,Friday,activity_1384,458
1,1,Friday,activity_1385,1061
1,1,Friday,activity_1386,492
1,1,Friday,activity_1387,320
1,1,Friday,activity_1388,759
1,1,Friday,activity_1389,1086
1,1,Friday,activity_1390,276
1,1,Friday,activity_1391,618
1,1,Friday,activity_1392,542
1,1,Friday,activity_1393,1168
1,1,Friday,activity_1394,779
1,1,Friday,activity_1395,509
1,1,Friday,activity_1396,599
1,1,Friday,activity_1397,1432
1,1,Friday,activity_1398,509
1,1,Friday,activity_1399,891
1,1,Friday,activity_1400,914
1,1,Friday,activity_1401,526
1,1,Friday,activity_1402,717
1,1,Friday,activity_1403,561
1,1,Friday,activity_1404,349
1,1,Friday,activity_1405,937
1,1,Friday,activity_1406,891
1,1,Friday,activity_1407,150
1,1,Friday,activity_1408,85
1,1,Friday,activity_1409,127
1,1,Friday,activity_1410,213
1,1,Friday,activity_1411,74
1,1,Friday,activity_1412,349
1,1,Friday,activity_1413,1
1,1,Friday,activity_1414,251
1,1,Friday,activity_1415,637
1,1,Friday,activity_1416,238
1,1,Friday,activity_1417,226
1,1,Friday,activity_1418,599
1,1,Friday,activity_1419,526
1,1,Friday,activity_1420,393
1,1,Friday,activity_1421,127
1,1,Friday,activity_1422,22
1,1,Friday,activity_1423,1
1,1,Friday,activity_1424,1
1,1,Friday,activity_1425,1
1,1,Friday,activity_1426,1
1,1,Friday,activity_1427,1
1,1,Friday,activity_1428,1
1,1,Friday,activity_1429,1
1,1,Friday,activity_1430,1
1,1,Friday,activity_1431,1
1,1,Friday,activity_1432,1
1,1,Friday,activity_1433,1
1,1,Friday,activity_1434,1
1,1,Friday,activity_1435,1
1,1,Friday,activity_1436,1
1,1,Friday,activity_1437,1
1,1,Friday,activity_1438,1
1,1,Friday,activity_1439,1
1,1,Friday,activity_1440,1
1,2,Monday,activity_1,1
1,2,Monday,activity_2,1
1,2,Monday,activity_3,1
1,2,Monday,activity_4,1
1,2,Monday,activity_5,1
1,2,Monday,activity_6,1
1,2,Monday,activity_7,1
1,2,Monday,activity_8,1
1,2,Monday,activity_9,1
1,2,Monday,activity_10,1
1,2,Monday,activity_11,1
1,2,Monday,activity_12,1
1,2,Monday,activity_13,1
1,2,Monday,activity_14,1
1,2,Monday,activity_15,1
1,2,Monday,activity_16,1
1,2,Monday,activity_17,1
1,2,Monday,activity_18,1
1,2,Monday,activity_19,1
1,2,Monday,activity_20,1
1,2,Monday,activity_21,1
1,2,Monday,activity_22,1
1,2,Monday,activity_23,1
1,2,Monday,activity_24,1
1,2,Monday,activity_25,1
1,2,Monday,activity_26,1
1,2,Monday,activity_27,1
1,2,Monday,activity_28,1
1,2,Monday,activity_29,1
